15.3203
15.2969
15.3224
15.2697
15.1752
15.1567
15.172
15.2288
15.1863
15.1863
15.2137
15.0461
15.2179
14.8851
15.0093
15.0933
15.1316
15.1544
15.0625
15.0446
15.069
15.1404
15.0466
15.0466
15.0455
15.1729
15.0475
15.0597
15.0164
14.5781
14.6983
14.9937
14.9208
14.9659
15.0704
14.9834
15.0896
15.0178
15.0178
14.9975
15.1585
14.9692
15.0221
15.0032
14.9758
14.8818
14.8804
15.0014
14.8884
15.0418
15.1817
14.8256
14.8256
15.0447
15.0728
15.0952
14.9388
14.9483
14.972
15.0587
15.1036
15.0079
15.0295
14.9654
14.8674
14.9221
14.9221
14.9617
15.0361
14.9754
15.0234
14.0803
14.4002
14.9891
14.9668
14.8846
14.8684
14.8003
14.8325
14.8512
14.8512
15.1222
14.9998
14.9645
11.2159
9.4925
9.8343
8.7485
8.7268
10.1593
10.173
10.1317
10.112
10.1903
9.9181
9.9181
9.9077
10.1136
10.0743
10.1803
10.1469
10.0495
10.0538
10.0626
10.0407
10.1106
10.1034
9.8787
9.9238
9.9238
9.8817
10.0319
10.0232
10.2077
10.1317
9.7358
9.7986
9.9364
9.5243
9.3031
9.9386
9.8187
9.7955
9.7955
9.791
9.5828
9.7896
9.6623
9.4848
9.5957
9.6516
9.7149
9.7687
9.693
9.7701
9.6816
9.2192
9.2192
4.8307
9.5602
9.96
9.6591
9.6908
9.7986
9.7111
9.6705
9.6931
9.5373
9.4234
9.5486
9.2973
9.2973
9.6545
9.4877
9.5502
9.4564
9.5866
9.5107
9.4266
9.5153
9.5411
9.5029
9.666
9.435
9.4816
9.5167
9.5167
9.4289
9.5092
9.551
9.362
8.7495
8.7857
9.079
9.2037
9.2225
9.1592
9.3249
9.2878
9.2404
9.2404
9.2395
9.2006
9.2325
9.1724
9.2411
9.206
9.1958
9.3148
9.3957
9.2543
9.3304
9.4927
9.4927
9.2488
9.3218
9.2582
9.1403
9.0467
9.1434
9.241
9.1802
9.1003
9.0467
8.9005
8.8958
9.073
9.073
9.0971
9.0576
9.0916
8.9547
9.1631
9.1434
9.1262
9.0625
8.9275
8.9847
9.0418
8.9984
9.1119
9.1119
8.2723
8.9131
9.3573
9.4985
9.1615
9.185
9.3528
9.3187
9.004
8.9284
9.4226
9.2799
9.454
9.1705
9.1705
8.9704
9.1356
9.086
8.9847
8.7801
8.8331
8.8009
8.878
9.408
9.4426
9.3411
9.3803
9.4272
9.4272
9.2605
9.2816
9.4649
9.5837
9.4121
9.3743
9.4908
9.5038
9.4494
9.388
9.4174
9.3812
9.3812
9.3826
9.4977
9.864
6.6797
7.7091
9.3125
9.7268
9.864
9.6689
9.6394
9.4877
9.5692
9.54
9.54
9.4281
8.9389
9.1341
9.5335
9.5045
9.4587
9.4472
9.3032
9.28
9.4266
9.4373
9.4756
9.3187
9.3187
9.2925
9.583
9.1184
9.2582
9.3025
9.2598
9.241
9.1989
9.1614
9.2598
9.4634
9.297
9.297
9.3803
9.5905
9.8767
9.1176
9.2598
9.6237
9.6207
9.3897
9.3156
9.3388
9.2293
9.4418
9.2971
9.1672
9.1672
9.0031
9.3309
9.4173
9.3604
9.3041
9.3927
9.2877
8.6807
8.5263
9.2722
9.1943
9.5426
9.086
9.086
9.2723
8.5115
9.0562
8.946
9.116
9.1864
9.2442
9.1786
8.7639
8.6595
9.231
9.1881
8.7717
8.7717
9.1318
9.0694
9.0134
8.934
8.9426
8.8716
